0,0
74.425,0
74.457,0.031778
81.936,0.031778
118.6,0.031778
118.63,0.063948
192.38,0.063948
192.42,0.10743
194.46,0.10743
194.5,0.14961
207.12,0.14961
207.21,0.23959
216.81,0.23959
520.21,0.23959
