4.5139e+05,3.9445e+06,0.31743
4.5139e+05,3.9445e+06,NaN
4.514e+05,3.9445e+06,0.16409
4.514e+05,3.9445e+06,NaN
4.514e+05,3.9445e+06,0.044
4.514e+05,3.9445e+06,NaN
4.5141e+05,3.9445e+06,0.032364
4.5141e+05,3.9445e+06,NaN
