4.513e+05,3.9446e+06,0.042807
4.513e+05,3.9446e+06,NaN
4.5137e+05,3.9446e+06,0.044209
4.5137e+05,3.9446e+06,NaN
4.5138e+05,3.9446e+06,0.036714
4.5138e+05,3.9446e+06,NaN
4.5139e+05,3.9446e+06,0.045457
4.5139e+05,3.9446e+06,NaN
