4.5649e+05,3.9449e+06,0.06139
4.5649e+05,3.9449e+06,NaN
4.5649e+05,3.9449e+06,0.040573
4.5649e+05,3.9449e+06,NaN
4.5649e+05,3.9449e+06,0.042209
4.5649e+05,3.9449e+06,NaN
4.5651e+05,3.9449e+06,0.059129
4.5651e+05,3.9449e+06,NaN
4.5654e+05,3.9449e+06,0.31025
4.5654e+05,3.9449e+06,NaN
4.5654e+05,3.9449e+06,0.35782
4.5654e+05,3.9449e+06,NaN
