0,0
6.1451,0
6.1731,0.027999
12.276,0.027999
12.315,0.067689
12.511,0.067689
12.56,0.11706
28.654,0.11706
28.699,0.16266
32.777,0.16266
32.824,0.20966
36.311,0.20966
68.613,0.20966
68.743,0.33983
68.868,0.33983
68.915,0.38716
70.835,0.38716
71.174,0.72604
77.503,0.72604
