4.5649e+05,3.9449e+06,0.027999
4.5649e+05,3.9449e+06,NaN
4.5649e+05,3.9449e+06,0.03969
4.5649e+05,3.9449e+06,NaN
4.5649e+05,3.9449e+06,0.049373
4.5649e+05,3.9449e+06,NaN
4.5651e+05,3.9449e+06,0.045602
4.5651e+05,3.9449e+06,NaN
4.5651e+05,3.9449e+06,0.046995
4.5651e+05,3.9449e+06,NaN
4.5654e+05,3.9449e+06,0.13017
4.5654e+05,3.9449e+06,NaN
4.5654e+05,3.9449e+06,0.047334
4.5654e+05,3.9449e+06,NaN
4.5654e+05,3.9449e+06,0.33888
4.5654e+05,3.9449e+06,NaN
