0,0
12.264,0
12.325,0.06139
12.455,0.06139
12.496,0.10196
13.737,0.10196
13.779,0.14417
28.512,0.14417
28.571,0.2033
36.311,0.2033
68.591,0.2033
68.902,0.51355
70.873,0.51355
71.231,0.87137
77.503,0.87137
